Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,collection_date,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,Sample_name,Sequencing_method,SRA_accession,SRA Study,Submitter_Id,title
ERR4775988,WGS,101,184426,PRJEB37924,SAMEA7501516,166640,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645824,SAMEA7501516,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501516,ibs_463,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258154,ERP121278,ibs_463,Participant 75 Sample 3
ERR4775989,WGS,101,82320151,PRJEB37924,SAMEA7501517,41565854,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645825,SAMEA7501517,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501517,ibs_464,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258155,ERP121278,ibs_464,Participant 75 Sample 4
ERR4775990,WGS,101,84767684,PRJEB37924,SAMEA7501518,43022157,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645826,SAMEA7501518,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501518,ibs_465,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258156,ERP121278,ibs_465,Participant 75 Sample 5
ERR4775991,WGS,126,356437116,PRJEB37924,SAMEA7501519,181995039,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645827,SAMEA7501519,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501519,ibs_466,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258157,ERP121278,ibs_466,Participant 75 Sample 6
ERR4775992,WGS,101,9386334,PRJEB37924,SAMEA7501520,5720481,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645828,SAMEA7501520,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:29Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501520,ibs_467,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258158,ERP121278,ibs_467,Participant 75 Sample 7
ERR4775993,WGS,101,54651605,PRJEB37924,SAMEA7501521,27002355,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645829,SAMEA7501521,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501521,ibs_468,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258159,ERP121278,ibs_468,Participant 75 Sample 8
ERR4775994,WGS,101,153445058,PRJEB37924,SAMEA7501522,77324147,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645830,SAMEA7501522,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501522,ibs_469,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258160,ERP121278,ibs_469,Participant 76 Sample 0
ERR4775995,WGS,126,340886322,PRJEB37924,SAMEA7501523,171894463,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645831,SAMEA7501523,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501523,ibs_470,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258161,ERP121278,ibs_470,Participant 76 Sample 1
ERR4775996,WGS,101,11758420,PRJEB37924,SAMEA7501524,7760111,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645832,SAMEA7501524,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501524,ibs_471,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258162,ERP121278,ibs_471,Participant 76 Sample 2
ERR4775997,WGS,101,74677986,PRJEB37924,SAMEA7501525,37506577,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645833,SAMEA7501525,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501525,ibs_472,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258163,ERP121278,ibs_472,Participant 76 Sample 3
ERR4775998,WGS,101,61290739,PRJEB37924,SAMEA7501526,30650223,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645834,SAMEA7501526,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501526,ibs_473,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258164,ERP121278,ibs_473,Participant 76 Sample 4
ERR4775999,WGS,101,29940642,PRJEB37924,SAMEA7501527,16305796,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645835,SAMEA7501527,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501527,ibs_474,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258165,ERP121278,ibs_474,Participant 76 Sample 5
ERR4776000,WGS,101,26404733,PRJEB37924,SAMEA7501528,14637620,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645836,SAMEA7501528,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501528,ibs_475,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258166,ERP121278,ibs_475,Participant 76 Sample 6
ERR4776001,WGS,126,590186772,PRJEB37924,SAMEA7501529,294831489,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645837,SAMEA7501529,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501529,ibs_476,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258167,ERP121278,ibs_476,Participant 76 Sample 7
ERR4776002,WGS,101,86990189,PRJEB37924,SAMEA7501530,44368114,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645838,SAMEA7501530,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501530,ibs_477,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258168,ERP121278,ibs_477,Participant 76 Sample 8
ERR4776003,WGS,101,182929382,PRJEB37924,SAMEA7501531,91775046,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645839,SAMEA7501531,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501531,ibs_478,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258169,ERP121278,ibs_478,Participant 77 Sample 0
ERR4776004,WGS,126,404218962,PRJEB37924,SAMEA7501532,204699827,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645840,SAMEA7501532,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501532,ibs_479,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258170,ERP121278,ibs_479,Participant 77 Sample 1
ERR4776005,WGS,101,1726393,PRJEB37924,SAMEA7501533,1182049,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645841,SAMEA7501533,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:08:00Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501533,ibs_480,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258171,ERP121278,ibs_480,Participant 77 Sample 2
ERR4776006,WGS,101,56691300,PRJEB37924,SAMEA7501534,28135600,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645842,SAMEA7501534,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501534,ibs_481,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258172,ERP121278,ibs_481,Participant 77 Sample 3
ERR4776007,WGS,101,49675840,PRJEB37924,SAMEA7501535,24825794,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645843,SAMEA7501535,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501535,ibs_482,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258173,ERP121278,ibs_482,Participant 77 Sample 4
ERR4776008,WGS,126,302699628,PRJEB37924,SAMEA7501536,154694257,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645844,SAMEA7501536,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501536,ibs_483,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258174,ERP121278,ibs_483,Participant 77 Sample 5
ERR4776009,WGS,101,32078913,PRJEB37924,SAMEA7501537,16839488,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645845,SAMEA7501537,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501537,ibs_484,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258175,ERP121278,ibs_484,Participant 77 Sample 6
ERR4776010,WGS,126,229302234,PRJEB37924,SAMEA7501538,118433212,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645846,SAMEA7501538,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501538,ibs_485,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258176,ERP121278,ibs_485,Participant 77 Sample 7
ERR4776011,WGS,101,7162314,PRJEB37924,SAMEA7501539,3950209,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645847,SAMEA7501539,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501539,ibs_486,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258177,ERP121278,ibs_486,Participant 77 Sample 8
ERR4776012,WGS,101,87616591,PRJEB37924,SAMEA7501540,45148330,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645848,SAMEA7501540,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501540,ibs_487,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258178,ERP121278,ibs_487,Participant 77 Sample 9
ERR4776013,WGS,101,172633442,PRJEB37924,SAMEA7501541,85612831,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645849,SAMEA7501541,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501541,ibs_488,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258179,ERP121278,ibs_488,Participant 78 Sample 0
ERR4776014,WGS,101,84931708,PRJEB37924,SAMEA7501542,43134120,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645850,SAMEA7501542,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501542,ibs_489,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258180,ERP121278,ibs_489,Participant 78 Sample 1
ERR4776015,WGS,126,309809430,PRJEB37924,SAMEA7501543,158312183,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645851,SAMEA7501543,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501543,ibs_490,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258181,ERP121278,ibs_490,Participant 78 Sample 2
ERR4776016,WGS,101,20089405,PRJEB37924,SAMEA7501544,9907894,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645852,SAMEA7501544,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501544,ibs_491,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258182,ERP121278,ibs_491,Participant 78 Sample 3
ERR4776017,WGS,101,59426986,PRJEB37924,SAMEA7501545,30187279,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645853,SAMEA7501545,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501545,ibs_492,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258183,ERP121278,ibs_492,Participant 78 Sample 4
ERR4776018,WGS,101,45968938,PRJEB37924,SAMEA7501546,24797676,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645854,SAMEA7501546,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:30Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501546,ibs_493,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258184,ERP121278,ibs_493,Participant 78 Sample 5
