run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
ERR5169604	SAMEA7850057	ERX4974525	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/004/ERR5169604/ERR5169604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/004/ERR5169604/ERR5169604_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169604/7562v1_S22_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169604/7562v1_S22_R2_001.fastq.gz	
ERR5169605	SAMEA7850058	ERX4974526	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/005/ERR5169605/ERR5169605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/005/ERR5169605/ERR5169605_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169605/7562v2_S23_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169605/7562v2_S23_R2_001.fastq.gz	
ERR5169610	SAMEA7850063	ERX4974531	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/000/ERR5169610/ERR5169610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/000/ERR5169610/ERR5169610_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169610/7565v1_S28_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169610/7565v1_S28_R2_001.fastq.gz	
ERR5169611	SAMEA7850064	ERX4974532	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/001/ERR5169611/ERR5169611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/001/ERR5169611/ERR5169611_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169611/7565v2_S29_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169611/7565v2_S29_R2_001.fastq.gz	
ERR5169613	SAMEA7850066	ERX4974534	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/003/ERR5169613/ERR5169613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/003/ERR5169613/ERR5169613_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169613/7567v1_S31_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169613/7567v1_S31_R2_001.fastq.gz	
ERR5169614	SAMEA7850067	ERX4974535	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/004/ERR5169614/ERR5169614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/004/ERR5169614/ERR5169614_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169614/7567v2_S32_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169614/7567v2_S32_R2_001.fastq.gz	
ERR5169616	SAMEA7850069	ERX4974537	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/006/ERR5169616/ERR5169616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/006/ERR5169616/ERR5169616_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169616/7569v2_S34_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169616/7569v2_S34_R2_001.fastq.gz	
ERR5169621	SAMEA7850074	ERX4974542	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/001/ERR5169621/ERR5169621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/001/ERR5169621/ERR5169621_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169621/7581v1_S39_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169621/7581v1_S39_R2_001.fastq.gz	
ERR5169634	SAMEA7850087	ERX4974555	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/004/ERR5169634/ERR5169634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/004/ERR5169634/ERR5169634_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169634/7595v2_S52_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169634/7595v2_S52_R2_001.fastq.gz	
ERR5169645	SAMEA7850098	ERX4974566	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/005/ERR5169645/ERR5169645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/005/ERR5169645/ERR5169645_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169645/7610v1_S63_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169645/7610v1_S63_R2_001.fastq.gz	
ERR5169647	SAMEA7850100	ERX4974568	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/007/ERR5169647/ERR5169647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/007/ERR5169647/ERR5169647_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169647/7611v1_S65_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169647/7611v1_S65_R2_001.fastq.gz	
ERR5169649	SAMEA7850102	ERX4974570	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/009/ERR5169649/ERR5169649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/009/ERR5169649/ERR5169649_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169649/7613v1_S67_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169649/7613v1_S67_R2_001.fastq.gz	
ERR5169652	SAMEA7850105	ERX4974573	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/002/ERR5169652/ERR5169652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/002/ERR5169652/ERR5169652_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169652/7615v2_S70_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169652/7615v2_S70_R2_001.fastq.gz	
ERR5169584	SAMEA7850037	ERX4974505	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/004/ERR5169584/ERR5169584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/004/ERR5169584/ERR5169584_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169584/7541v2_S2_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169584/7541v2_S2_R2_001.fastq.gz	
ERR5169594	SAMEA7850047	ERX4974515	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/004/ERR5169594/ERR5169594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/004/ERR5169594/ERR5169594_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169594/7554v1_S12_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169594/7554v1_S12_R2_001.fastq.gz	
ERR5169598	SAMEA7850051	ERX4974519	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/008/ERR5169598/ERR5169598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/008/ERR5169598/ERR5169598_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169598/7557v2_S16_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169598/7557v2_S16_R2_001.fastq.gz	
ERR5169633	SAMEA7850086	ERX4974554	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/003/ERR5169633/ERR5169633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/003/ERR5169633/ERR5169633_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169633/7595v1_S51_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169633/7595v1_S51_R2_001.fastq.gz	
ERR5169653	SAMEA7850106	ERX4974574	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/003/ERR5169653/ERR5169653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/003/ERR5169653/ERR5169653_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169653/7616v1_S71_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169653/7616v1_S71_R2_001.fastq.gz	
